OCCUR_DATE,OCCUR_TIME,BORO,LOC_CLASSFCTN_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,VIC_AGE_GROUP,VIC_SEX,Low_income_Housing_Mean,Households_Receiving_Benefits_Mean,Poverty_Rate_Median,Income_Median
09/03/2011,02:51:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
07/09/2012,10:04:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
09/21/2020,21:56:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
03/30/2014,16:09:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
10/15/2020,17:58:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
12/26/2018,19:23:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
05/14/2008,23:00:00,MANHATTAN,unknown,False,<18,M,45-64,M,4036,699,0.144,45959
11/21/2020,15:35:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
06/25/2019,02:55:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
05/29/2014,19:32:00,BROOKLYN,unknown,True,25-44,M,25-44,M,2670,838,0.221,25924
11/08/2011,17:32:00,MANHATTAN,unknown,False,<18,M,18-24,M,4036,699,0.144,45959
08/24/2013,03:31:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
09/05/2017,01:30:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
09/09/2017,22:15:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
10/03/2006,12:20:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
12/22/2009,11:37:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
05/20/2018,16:05:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/13/2020,02:53:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
10/13/2012,02:35:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
06/03/2006,20:27:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
09/13/2020,11:05:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
10/08/2007,17:10:00,MANHATTAN,unknown,False,unknown,M,<18,M,4036,699,0.144,45959
06/22/2014,01:05:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
07/25/2010,10:55:00,BROOKLYN,unknown,False,unknown,M,<18,M,2670,838,0.221,25924
12/17/2009,18:00:00,QUEENS,unknown,True,unknown,unknown,25-44,F,566,466,0.1965,28627
06/01/2008,05:19:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
07/29/2012,18:55:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
03/28/2009,09:19:00,BROOKLYN,unknown,True,18-24,M,45-64,M,2670,838,0.221,25924
04/16/2010,17:43:00,BRONX,unknown,True,25-44,M,18-24,M,2494,931,0.264,19487
08/29/2010,20:44:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
06/25/2006,15:14:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
05/11/2018,21:40:00,BRONX,unknown,False,<18,M,25-44,F,2494,931,0.264,19487
08/10/2009,01:25:00,BROOKLYN,unknown,False,<18,M,<18,M,2670,838,0.221,25924
03/08/2020,04:51:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
01/22/2015,19:13:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
07/21/2013,20:44:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
12/27/2008,23:55:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
07/07/2011,22:20:00,BRONX,unknown,False,<18,M,<18,M,2494,931,0.264,19487
01/17/2007,17:00:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
11/23/2016,21:54:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
08/18/2006,15:36:00,QUEENS,unknown,False,unknown,M,18-24,M,566,466,0.1965,28627
10/20/2006,06:18:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
11/06/2008,19:40:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
12/26/2020,17:01:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
10/29/2009,20:19:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
06/23/2016,23:17:00,MANHATTAN,unknown,True,unknown,unknown,45-64,M,4036,699,0.144,45959
10/17/2011,21:08:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
08/28/2020,20:58:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
05/28/2018,21:05:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
03/12/2011,17:00:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/06/2016,03:50:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
10/12/2019,06:55:00,BROOKLYN,unknown,True,45-64,M,25-44,F,2670,838,0.221,25924
09/17/2020,00:19:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
03/27/2010,16:24:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
09/04/2011,21:50:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
07/04/2011,15:34:00,MANHATTAN,unknown,True,18-24,M,18-24,M,4036,699,0.144,45959
11/11/2012,07:53:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/23/2019,17:58:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
07/31/2012,19:59:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/30/2014,03:20:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
07/28/2011,03:22:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
12/13/2016,20:45:00,BRONX,unknown,True,45-64,M,25-44,M,2494,931,0.264,19487
05/26/2014,22:05:00,BROOKLYN,unknown,False,18-24,M,18-24,F,2670,838,0.221,25924
05/31/2010,04:30:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
03/02/2006,01:50:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
05/25/2016,22:15:00,MANHATTAN,unknown,True,25-44,M,25-44,F,4036,699,0.144,45959
05/11/2018,18:47:00,BROOKLYN,unknown,True,unknown,unknown,45-64,F,2670,838,0.221,25924
09/23/2019,17:48:00,BROOKLYN,unknown,False,18-24,M,45-64,F,2670,838,0.221,25924
05/05/2007,22:30:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
01/07/2020,16:43:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
07/05/2018,00:55:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/29/2012,00:27:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
07/12/2017,21:30:00,BROOKLYN,unknown,True,18-24,M,25-44,F,2670,838,0.221,25924
01/22/2010,16:50:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
11/09/2013,01:11:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
06/22/2010,01:45:00,BROOKLYN,unknown,True,unknown,unknown,45-64,M,2670,838,0.221,25924
06/10/2007,01:17:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
11/04/2012,04:00:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
06/25/2008,21:30:00,BRONX,unknown,True,45-64,M,25-44,M,2494,931,0.264,19487
03/14/2015,03:26:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
08/13/2017,16:01:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
11/14/2007,23:45:00,MANHATTAN,unknown,False,unknown,M,45-64,M,4036,699,0.144,45959
07/27/2020,16:41:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
06/21/2020,04:19:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/15/2008,02:55:00,MANHATTAN,unknown,True,18-24,M,18-24,M,4036,699,0.144,45959
10/10/2015,20:36:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
01/31/2012,17:00:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
06/01/2013,00:02:00,QUEENS,unknown,False,18-24,M,<18,M,566,466,0.1965,28627
03/21/2011,19:15:00,MANHATTAN,unknown,False,18-24,M,25-44,M,4036,699,0.144,45959
03/03/2008,10:15:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
05/20/2012,02:34:00,BROOKLYN,unknown,False,25-44,M,45-64,M,2670,838,0.221,25924
06/06/2007,22:45:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
07/06/2014,22:08:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
12/02/2008,09:52:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
07/13/2018,02:30:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
02/21/2006,23:00:00,BROOKLYN,unknown,False,unknown,M,25-44,M,2670,838,0.221,25924
05/23/2010,19:59:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
01/20/2015,14:48:00,BROOKLYN,unknown,False,<18,M,<18,F,2670,838,0.221,25924
06/20/2010,04:11:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/03/2013,05:10:00,QUEENS,unknown,False,25-44,M,25-44,M,566,466,0.1965,28627
10/25/2008,21:12:00,BRONX,unknown,False,25-44,M,18-24,M,2494,931,0.264,19487
07/31/2018,20:20:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
03/13/2015,01:15:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
03/29/2018,06:48:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
06/17/2012,03:08:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
08/14/2019,23:14:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
02/11/2012,21:15:00,BROOKLYN,unknown,True,unknown,unknown,18-24,M,2670,838,0.221,25924
05/10/2014,02:15:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
05/08/2016,20:01:00,STATEN ISLAND,unknown,False,25-44,M,25-44,M,524,318,0.144,35413
11/04/2015,17:30:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
08/29/2010,20:44:00,BROOKLYN,unknown,False,unknown,M,25-44,F,2670,838,0.221,25924
04/30/2006,04:30:00,BRONX,unknown,False,unknown,M,18-24,M,2494,931,0.264,19487
08/03/2006,07:30:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
09/19/2011,17:29:00,BROOKLYN,unknown,False,<18,M,<18,M,2670,838,0.221,25924
03/09/2020,00:10:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
07/02/2012,22:30:00,BROOKLYN,unknown,False,unknown,unknown,<18,F,2670,838,0.221,25924
09/01/2020,13:08:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
03/30/2015,20:17:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/23/2010,20:25:00,BRONX,unknown,False,<18,M,<18,M,2494,931,0.264,19487
08/06/2008,04:27:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
01/11/2012,19:43:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
11/10/2014,08:33:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
10/07/2017,01:40:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
01/18/2010,05:15:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
10/28/2016,19:31:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/27/2020,03:05:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/01/2010,21:13:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
09/08/2014,15:37:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
08/28/2015,01:54:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
11/08/2015,04:05:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
04/12/2010,14:35:00,BRONX,unknown,False,45-64,F,25-44,F,2494,931,0.264,19487
08/21/2010,02:54:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
08/09/2009,03:07:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
09/30/2020,15:03:00,BRONX,unknown,False,18-24,M,45-64,F,2494,931,0.264,19487
09/24/2011,01:00:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
11/07/2015,06:20:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
03/30/2018,23:26:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
05/31/2017,22:01:00,BRONX,unknown,False,<18,M,<18,M,2494,931,0.264,19487
02/16/2008,04:39:00,BROOKLYN,unknown,True,18-24,M,25-44,M,2670,838,0.221,25924
09/24/2006,14:00:00,BROOKLYN,unknown,True,25-44,M,<18,F,2670,838,0.221,25924
09/23/2009,18:47:00,BROOKLYN,unknown,True,18-24,M,18-24,M,2670,838,0.221,25924
07/04/2015,18:29:00,BROOKLYN,unknown,False,<18,M,25-44,M,2670,838,0.221,25924
08/16/2008,23:12:00,BROOKLYN,unknown,False,18-24,M,25-44,F,2670,838,0.221,25924
09/24/2011,01:00:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
02/08/2012,04:50:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
03/18/2007,19:20:00,BROOKLYN,unknown,True,18-24,M,18-24,M,2670,838,0.221,25924
04/24/2015,17:01:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
10/19/2007,20:43:00,MANHATTAN,unknown,True,unknown,unknown,<18,M,4036,699,0.144,45959
09/17/2017,02:03:00,QUEENS,unknown,True,25-44,M,25-44,F,566,466,0.1965,28627
09/03/2009,03:57:00,BROOKLYN,unknown,True,25-44,M,18-24,M,2670,838,0.221,25924
10/19/2009,03:37:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
02/04/2006,20:16:00,QUEENS,unknown,True,unknown,unknown,18-24,M,566,466,0.1965,28627
06/30/2020,21:45:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
11/04/2017,01:22:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
06/12/2015,22:17:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
06/14/2009,20:49:00,MANHATTAN,unknown,True,<18,M,<18,M,4036,699,0.144,45959
09/11/2017,22:45:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
02/21/2011,16:22:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
09/03/2011,00:25:00,STATEN ISLAND,unknown,True,25-44,M,25-44,M,524,318,0.144,35413
07/07/2012,00:55:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
02/23/2012,20:16:00,QUEENS,unknown,False,unknown,unknown,<18,M,566,466,0.1965,28627
04/28/2007,00:13:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
10/12/2014,19:30:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
08/11/2006,23:29:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
08/22/2016,21:32:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
12/20/2020,01:27:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
12/13/2008,02:00:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
06/20/2016,16:52:00,BRONX,unknown,True,18-24,M,25-44,M,2494,931,0.264,19487
10/28/2011,11:43:00,MANHATTAN,unknown,False,unknown,unknown,<18,M,4036,699,0.144,45959
09/27/2014,00:39:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
11/21/2019,18:32:00,BRONX,unknown,False,unknown,unknown,18-24,F,2494,931,0.264,19487
02/06/2010,01:46:00,QUEENS,unknown,False,45-64,M,18-24,M,566,466,0.1965,28627
04/06/2020,21:53:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
03/25/2012,02:37:00,BRONX,unknown,True,unknown,unknown,25-44,M,2494,931,0.264,19487
04/16/2012,22:29:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
12/18/2010,00:31:00,MANHATTAN,unknown,False,18-24,M,<18,M,4036,699,0.144,45959
06/28/2011,16:15:00,BRONX,unknown,True,25-44,M,18-24,F,2494,931,0.264,19487
02/11/2014,19:40:00,QUEENS,unknown,False,25-44,M,45-64,M,566,466,0.1965,28627
10/22/2020,23:20:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
07/28/2013,02:50:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
05/03/2017,13:58:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
05/02/2020,15:18:00,BRONX,unknown,True,25-44,M,45-64,M,2494,931,0.264,19487
10/22/2009,21:15:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
07/02/2018,02:00:00,QUEENS,unknown,False,unknown,unknown,25-44,M,566,466,0.1965,28627
08/22/2008,22:45:00,BRONX,unknown,False,<18,M,<18,F,2494,931,0.264,19487
05/23/2015,16:00:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
06/28/2006,00:46:00,BRONX,unknown,False,unknown,M,65+,M,2494,931,0.264,19487
11/24/2014,14:57:00,QUEENS,unknown,True,18-24,M,25-44,M,566,466,0.1965,28627
04/26/2006,18:26:00,QUEENS,unknown,False,45-64,M,25-44,M,566,466,0.1965,28627
08/02/2006,18:10:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
12/29/2014,17:55:00,BROOKLYN,unknown,True,<18,M,18-24,M,2670,838,0.221,25924
11/01/2010,16:37:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
08/21/2013,22:55:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
10/29/2008,19:15:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
10/27/2012,06:15:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
12/03/2016,14:50:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
10/06/2012,02:25:00,QUEENS,unknown,True,unknown,unknown,18-24,M,566,466,0.1965,28627
12/15/2010,22:30:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
07/09/2018,21:45:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
10/15/2018,15:55:00,BROOKLYN,unknown,False,18-24,M,<18,M,2670,838,0.221,25924
05/27/2017,14:40:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
09/23/2013,11:15:00,BROOKLYN,unknown,False,25-44,M,45-64,M,2670,838,0.221,25924
10/22/2010,17:58:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
08/18/2008,01:45:00,STATEN ISLAND,unknown,False,18-24,M,25-44,M,524,318,0.144,35413
02/14/2014,09:40:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
09/03/2020,04:31:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
01/27/2008,00:26:00,BROOKLYN,unknown,False,unknown,M,18-24,M,2670,838,0.221,25924
12/28/2017,00:20:00,BRONX,unknown,False,18-24,M,<18,M,2494,931,0.264,19487
11/05/2007,18:06:00,QUEENS,unknown,True,25-44,M,25-44,M,566,466,0.1965,28627
11/19/2010,21:27:00,QUEENS,unknown,True,25-44,M,25-44,M,566,466,0.1965,28627
06/12/2007,01:37:00,BRONX,unknown,False,unknown,M,25-44,M,2494,931,0.264,19487
01/30/2010,23:50:00,BRONX,unknown,False,25-44,M,<18,M,2494,931,0.264,19487
05/11/2010,22:35:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
09/29/2013,01:16:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
04/09/2012,00:30:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
07/31/2010,03:58:00,BROOKLYN,unknown,False,18-24,M,25-44,M,2670,838,0.221,25924
09/20/2009,15:35:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
06/23/2013,01:13:00,BROOKLYN,unknown,False,25-44,M,25-44,M,2670,838,0.221,25924
07/04/2009,03:05:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
04/01/2019,22:21:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
04/23/2016,10:02:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
07/17/2014,22:51:00,BROOKLYN,unknown,False,unknown,unknown,25-44,M,2670,838,0.221,25924
06/08/2014,00:53:00,BROOKLYN,unknown,False,unknown,unknown,<18,F,2670,838,0.221,25924
09/16/2006,02:05:00,BRONX,unknown,False,25-44,M,<18,M,2494,931,0.264,19487
01/12/2012,18:37:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
11/27/2016,04:55:00,BROOKLYN,unknown,False,unknown,unknown,45-64,M,2670,838,0.221,25924
10/09/2007,22:57:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
09/13/2012,20:45:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
08/25/2013,03:50:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
07/15/2008,00:33:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
10/10/2006,07:45:00,MANHATTAN,unknown,False,25-44,M,18-24,M,4036,699,0.144,45959
06/01/2011,20:30:00,BROOKLYN,unknown,True,18-24,M,<18,M,2670,838,0.221,25924
12/20/2015,09:21:00,BRONX,unknown,True,25-44,M,18-24,M,2494,931,0.264,19487
02/12/2010,10:28:00,BRONX,unknown,False,unknown,unknown,18-24,M,2494,931,0.264,19487
11/05/2018,17:47:00,MANHATTAN,unknown,False,unknown,unknown,25-44,M,4036,699,0.144,45959
10/26/2018,19:37:00,STATEN ISLAND,unknown,False,18-24,M,18-24,M,524,318,0.144,35413
08/18/2009,15:50:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
09/04/2016,01:00:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
12/09/2012,02:27:00,BRONX,unknown,True,18-24,M,45-64,M,2494,931,0.264,19487
10/06/2008,15:08:00,BROOKLYN,unknown,False,unknown,M,18-24,F,2670,838,0.221,25924
06/14/2014,15:00:00,MANHATTAN,unknown,False,<18,M,<18,F,4036,699,0.144,45959
06/18/2011,03:10:00,BROOKLYN,unknown,False,25-44,M,<18,M,2670,838,0.221,25924
11/14/2015,18:05:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
07/31/2008,04:31:00,BRONX,unknown,False,18-24,M,18-24,M,2494,931,0.264,19487
08/05/2012,02:18:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
01/16/2007,00:05:00,BROOKLYN,unknown,True,25-44,M,18-24,M,2670,838,0.221,25924
07/10/2016,00:40:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
07/12/2009,19:47:00,QUEENS,unknown,False,18-24,M,25-44,M,566,466,0.1965,28627
02/20/2011,23:34:00,BROOKLYN,unknown,False,18-24,unknown,18-24,M,2670,838,0.221,25924
04/27/2009,21:00:00,MANHATTAN,unknown,False,unknown,unknown,18-24,M,4036,699,0.144,45959
12/17/2011,22:38:00,BRONX,unknown,False,unknown,unknown,25-44,M,2494,931,0.264,19487
12/23/2012,16:58:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
05/09/2015,18:00:00,BROOKLYN,unknown,False,unknown,unknown,18-24,M,2670,838,0.221,25924
02/15/2016,18:50:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
06/19/2010,01:48:00,BROOKLYN,unknown,False,25-44,M,18-24,M,2670,838,0.221,25924
06/22/2008,03:05:00,MANHATTAN,unknown,True,18-24,M,25-44,M,4036,699,0.144,45959
08/06/2006,11:45:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
09/26/2015,10:32:00,MANHATTAN,unknown,False,18-24,M,18-24,M,4036,699,0.144,45959
10/13/2014,14:21:00,BROOKLYN,unknown,False,unknown,unknown,<18,M,2670,838,0.221,25924
12/15/2007,17:28:00,BROOKLYN,unknown,True,25-44,M,25-44,F,2670,838,0.221,25924
12/16/2020,16:00:00,BRONX,unknown,False,unknown,unknown,<18,M,2494,931,0.264,19487
04/23/2006,00:08:00,QUEENS,unknown,False,unknown,M,<18,M,566,466,0.1965,28627
05/29/2007,00:35:00,BROOKLYN,unknown,False,25-44,M,45-64,M,2670,838,0.221,25924
11/22/2013,21:30:00,BRONX,unknown,True,18-24,M,18-24,M,2494,931,0.264,19487
03/17/2012,07:00:00,BRONX,unknown,False,18-24,M,25-44,M,2494,931,0.264,19487
09/27/2011,16:25:00,BROOKLYN,unknown,False,unknown,unknown,25-44,F,2670,838,0.221,25924
01/21/2015,22:47:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
11/19/2010,21:27:00,QUEENS,unknown,False,25-44,M,18-24,M,566,466,0.1965,28627
10/15/2017,01:20:00,QUEENS,unknown,False,18-24,M,18-24,M,566,466,0.1965,28627
05/14/2019,19:45:00,MANHATTAN,unknown,False,25-44,M,25-44,M,4036,699,0.144,45959
06/20/2008,21:05:00,BROOKLYN,unknown,False,18-24,M,18-24,M,2670,838,0.221,25924
03/15/2009,05:41:00,QUEENS,unknown,False,unknown,unknown,18-24,M,566,466,0.1965,28627
09/04/2011,02:12:00,BROOKLYN,unknown,True,unknown,unknown,25-44,M,2670,838,0.221,25924
06/14/2008,13:05:00,BRONX,unknown,False,25-44,M,25-44,M,2494,931,0.264,19487
